진료년도,진료월,시도,시군구,진료과목코드,진료과목명,진료인원(명),진료건수(건)
2023,08,경상북도,포항시 남구,15,비뇨의학과,6294,8920
2023,08,경상북도,포항시 남구,16,영상의학과,100,121
2023,08,경상북도,포항시 남구,17,방사선종양학과,132,832
2023,08,경상북도,포항시 남구,19,진단검사의학과,7,7
2023,08,경상북도,포항시 남구,20,결핵과,10,10
2023,08,경상북도,포항시 남구,21,재활의학과,1411,2777
2023,08,경상북도,포항시 남구,22,핵의학과,41,63
2023,08,경상북도,포항시 남구,23,가정의학과,2106,2733
2023,08,경상북도,포항시 남구,24,응급의학과,2801,3412
2023,08,경상북도,포항시 남구,25,직업환경의학과,8,10
2023,08,경상북도,포항시 남구,26,예방의학과,93,164
2023,08,경상북도,포항시 남구,49,치과,2538,2695
2023,08,경상북도,포항시 남구,50,구강악안면외과,3452,4485
2023,08,경상북도,포항시 남구,51,치과보철과,1188,1755
2023,08,경상북도,포항시 남구,52,치과교정과,17,17
2023,08,경상북도,포항시 남구,53,소아치과,806,890
2023,08,경상북도,포항시 남구,54,치주과,5777,6867
2023,08,경상북도,포항시 남구,55,치과보존과,7178,10471
2023,08,경상북도,포항시 남구,56,구강내과,127,164
2023,08,경상북도,포항시 남구,57,구강악안면방사선과,121,122
2023,08,경상북도,포항시 남구,61,통합치의학과,5,6
2023,08,경상북도,포항시 남구,71,의과,581,914
2023,08,경상북도,포항시 남구,72,그외 자료72(구 치과),19,19
2023,08,경상북도,포항시 북구,0,일반,1544,2592
2023,08,경상북도,포항시 북구,1,내과,66832,106160
2023,08,경상북도,포항시 북구,2,신경과,5028,6532
2023,08,경상북도,포항시 북구,3,정신건강의학과,6910,9324
2023,08,경상북도,포항시 북구,4,외과,9760,15347
2023,08,경상북도,포항시 북구,5,정형외과,23973,49415
2023,08,경상북도,포항시 북구,6,신경외과,6768,10377
2023,08,경상북도,포항시 북구,7,심장혈관흉부외과,2336,3010
2023,08,경상북도,포항시 북구,8,성형외과,370,667
2023,08,경상북도,포항시 북구,9,마취통증의학과,3705,6327
2023,08,경상북도,포항시 북구,10,산부인과,7314,10495
2023,08,경상북도,포항시 북구,11,소아청소년과,8375,16190
2023,08,경상북도,포항시 북구,12,안과,14228,17426
2023,08,경상북도,포항시 북구,13,이비인후과,16728,26488
2023,08,경상북도,포항시 북구,14,피부과,11507,17203
2023,08,경상북도,포항시 북구,15,비뇨의학과,7812,11086
2023,08,경상북도,포항시 북구,16,영상의학과,516,740
2023,08,경상북도,포항시 북구,17,방사선종양학과,180,968
2023,08,경상북도,포항시 북구,19,진단검사의학과,10,10
2023,08,경상북도,포항시 북구,20,결핵과,8,9
2023,08,경상북도,포항시 북구,21,재활의학과,1832,3700
2023,08,경상북도,포항시 북구,22,핵의학과,61,95
2023,08,경상북도,포항시 북구,23,가정의학과,5407,7540
2023,08,경상북도,포항시 북구,24,응급의학과,3092,3670
2023,08,경상북도,포항시 북구,25,직업환경의학과,8,13
2023,08,경상북도,포항시 북구,26,예방의학과,168,349
2023,08,경상북도,포항시 북구,49,치과,4310,4649
2023,08,경상북도,포항시 북구,50,구강악안면외과,3439,4683
2023,08,경상북도,포항시 북구,51,치과보철과,1271,1841
2023,08,경상북도,포항시 북구,52,치과교정과,14,14
2023,08,경상북도,포항시 북구,53,소아치과,982,1079
2023,08,경상북도,포항시 북구,54,치주과,7066,8603
2023,08,경상북도,포항시 북구,55,치과보존과,8725,12594
2023,08,경상북도,포항시 북구,56,구강내과,145,196
2023,08,경상북도,포항시 북구,57,구강악안면방사선과,188,190
2023,08,경상북도,포항시 북구,59,예방치과,16,16
2023,08,경상북도,포항시 북구,61,통합치의학과,5,6
2023,08,경상북도,포항시 북구,71,의과,939,1324
2023,08,경상북도,경주시,0,일반,18,26
2023,08,경상북도,경주시,1,내과,74243,118618
2023,08,경상북도,경주시,2,신경과,4910,6239
2023,08,경상북도,경주시,3,정신건강의학과,7809,10361
2023,08,경상북도,경주시,4,외과,5901,9094
2023,08,경상북도,경주시,5,정형외과,26224,60232
2023,08,경상북도,경주시,6,신경외과,6137,9462
2023,08,경상북도,경주시,7,심장혈관흉부외과,577,861
2023,08,경상북도,경주시,8,성형외과,321,618
2023,08,경상북도,경주시,9,마취통증의학과,2424,4763
2023,08,경상북도,경주시,10,산부인과,5095,7713
2023,08,경상북도,경주시,11,소아청소년과,7801,15427
2023,08,경상북도,경주시,12,안과,14194,18113
2023,08,경상북도,경주시,13,이비인후과,14383,23340
2023,08,경상북도,경주시,14,피부과,12276,17793
2023,08,경상북도,경주시,15,비뇨의학과,8930,12670
2023,08,경상북도,경주시,16,영상의학과,168,185
2023,08,경상북도,경주시,17,방사선종양학과,167,849
2023,08,경상북도,경주시,18,병리과,22,23
2023,08,경상북도,경주시,19,진단검사의학과,19,24
2023,08,경상북도,경주시,21,재활의학과,1039,2365
2023,08,경상북도,경주시,22,핵의학과,53,81
2023,08,경상북도,경주시,23,가정의학과,8311,11247
2023,08,경상북도,경주시,24,응급의학과,3943,4969
2023,08,경상북도,경주시,25,직업환경의학과,24,27
2023,08,경상북도,경주시,26,예방의학과,13,13
2023,08,경상북도,경주시,49,치과,4137,4543
2023,08,경상북도,경주시,50,구강악안면외과,3104,4096
2023,08,경상북도,경주시,51,치과보철과,1385,2215
2023,08,경상북도,경주시,52,치과교정과,17,17
2023,08,경상북도,경주시,53,소아치과,545,593
2023,08,경상북도,경주시,54,치주과,5904,6887
2023,08,경상북도,경주시,55,치과보존과,7323,10907
2023,08,경상북도,경주시,56,구강내과,177,221
2023,08,경상북도,경주시,57,구강악안면방사선과,33,34
2023,08,경상북도,경주시,59,예방치과,81,81
2023,08,경상북도,경주시,61,통합치의학과,8,8
2023,08,경상북도,경주시,71,의과,1708,2389
2023,08,경상북도,경주시,72,그외 자료72(구 치과),25,27
2023,08,경상북도,김천시,0,일반,76,98
2023,08,경상북도,김천시,1,내과,37510,57252
2023,08,경상북도,김천시,2,신경과,3369,3976
2023,08,경상북도,김천시,3,정신건강의학과,3999,5750
2023,08,경상북도,김천시,4,외과,2270,3427
2023,08,경상북도,김천시,5,정형외과,15744,29755
2023,08,경상북도,김천시,6,신경외과,2818,3610
2023,08,경상북도,김천시,7,심장혈관흉부외과,558,753
2023,08,경상북도,김천시,8,성형외과,288,555
2023,08,경상북도,김천시,9,마취통증의학과,2970,5272
2023,08,경상북도,김천시,10,산부인과,3427,5224
2023,08,경상북도,김천시,11,소아청소년과,5488,10798
2023,08,경상북도,김천시,12,안과,7748,9702
2023,08,경상북도,김천시,13,이비인후과,8692,12616
2023,08,경상북도,김천시,14,피부과,7410,10770
2023,08,경상북도,김천시,15,비뇨의학과,3777,5044
2023,08,경상북도,김천시,16,영상의학과,170,179
2023,08,경상북도,김천시,17,방사선종양학과,98,333
2023,08,경상북도,김천시,19,진단검사의학과,7,7
2023,08,경상북도,김천시,20,결핵과,878,1127
2023,08,경상북도,김천시,21,재활의학과,575,1200
2023,08,경상북도,김천시,22,핵의학과,36,52
2023,08,경상북도,김천시,23,가정의학과,2029,3097
2023,08,경상북도,김천시,24,응급의학과,2285,2633
2023,08,경상북도,김천시,25,직업환경의학과,5,5
2023,08,경상북도,김천시,49,치과,1459,1596
2023,08,경상북도,김천시,50,구강악안면외과,1839,2413
2023,08,경상북도,김천시,51,치과보철과,903,1426
2023,08,경상북도,김천시,52,치과교정과,16,17
2023,08,경상북도,김천시,53,소아치과,514,574
2023,08,경상북도,김천시,54,치주과,3230,3747
2023,08,경상북도,김천시,55,치과보존과,4215,6127
2023,08,경상북도,김천시,56,구강내과,112,147
2023,08,경상북도,김천시,57,구강악안면방사선과,46,47
2023,08,경상북도,김천시,61,통합치의학과,5,6
2023,08,경상북도,김천시,71,의과,2570,4031
2023,08,경상북도,김천시,72,그외 자료72(구 치과),22,24
2023,08,경상북도,김천시,75,물리치료,22,109
2023,08,경상북도,안동시,0,일반,12,13
2023,08,경상북도,안동시,1,내과,38450,57217
2023,08,경상북도,안동시,2,신경과,3670,4313
2023,08,경상북도,안동시,3,정신건강의학과,3537,4701
2023,08,경상북도,안동시,4,외과,5409,8373
2023,08,경상북도,안동시,5,정형외과,16433,32919
2023,08,경상북도,안동시,6,신경외과,3080,4380
2023,08,경상북도,안동시,7,심장혈관흉부외과,482,591
2023,08,경상북도,안동시,8,성형외과,351,635
2023,08,경상북도,안동시,9,마취통증의학과,1349,2395
2023,08,경상북도,안동시,10,산부인과,3126,4847
2023,08,경상북도,안동시,11,소아청소년과,3259,5335
2023,08,경상북도,안동시,12,안과,9093,11362
2023,08,경상북도,안동시,13,이비인후과,7954,11266
2023,08,경상북도,안동시,14,피부과,5599,7709
2023,08,경상북도,안동시,15,비뇨의학과,4637,5881
2023,08,경상북도,안동시,16,영상의학과,98,110
2023,08,경상북도,안동시,17,방사선종양학과,154,632
2023,08,경상북도,안동시,19,진단검사의학과,7,7
2023,08,경상북도,안동시,21,재활의학과,715,1450
2023,08,경상북도,안동시,22,핵의학과,31,46
2023,08,경상북도,안동시,23,가정의학과,8097,11750
2023,08,경상북도,안동시,24,응급의학과,2028,2481
2023,08,경상북도,안동시,25,직업환경의학과,30,33
2023,08,경상북도,안동시,49,치과,1738,1859
2023,08,경상북도,안동시,50,구강악안면외과,2326,2869
2023,08,경상북도,안동시,51,치과보철과,927,1450
2023,08,경상북도,안동시,52,치과교정과,9,11
2023,08,경상북도,안동시,53,소아치과,448,499
2023,08,경상북도,안동시,54,치주과,3382,4022
2023,08,경상북도,안동시,55,치과보존과,5034,7448
2023,08,경상북도,안동시,56,구강내과,91,120
2023,08,경상북도,안동시,57,구강악안면방사선과,10,10
2023,08,경상북도,안동시,59,예방치과,6,6
2023,08,경상북도,안동시,61,통합치의학과,5,6
2023,08,경상북도,안동시,71,의과,3508,5507
2023,08,경상북도,안동시,72,그외 자료72(구 치과),19,21
2023,08,경상북도,안동시,75,물리치료,17,44
2023,08,경상북도,구미시,0,일반,40,50
2023,08,경상북도,구미시,1,내과,90845,141491
2023,08,경상북도,구미시,2,신경과,6202,7884
2023,08,경상북도,구미시,3,정신건강의학과,9004,11585
2023,08,경상북도,구미시,4,외과,8487,13726
2023,08,경상북도,구미시,5,정형외과,36142,74804
2023,08,경상북도,구미시,6,신경외과,5894,9283
2023,08,경상북도,구미시,7,심장혈관흉부외과,878,1250
2023,08,경상북도,구미시,8,성형외과,718,1416
2023,08,경상북도,구미시,9,마취통증의학과,4713,8400
2023,08,경상북도,구미시,10,산부인과,10841,16753
2023,08,경상북도,구미시,11,소아청소년과,19610,36591
2023,08,경상북도,구미시,12,안과,21298,26166
2023,08,경상북도,구미시,13,이비인후과,32436,49254
2023,08,경상북도,구미시,14,피부과,14411,20247
2023,08,경상북도,구미시,15,비뇨의학과,10698,15552
2023,08,경상북도,구미시,16,영상의학과,1631,1755
2023,08,경상북도,구미시,17,방사선종양학과,179,910
2023,08,경상북도,구미시,19,진단검사의학과,17,21
2023,08,경상북도,구미시,20,결핵과,15,15
2023,08,경상북도,구미시,21,재활의학과,1071,2393
2023,08,경상북도,구미시,22,핵의학과,127,192
2023,08,경상북도,구미시,23,가정의학과,11241,15579
2023,08,경상북도,구미시,24,응급의학과,4481,5314
2023,08,경상북도,구미시,25,직업환경의학과,22,30
2023,08,경상북도,구미시,49,치과,6142,6653
2023,08,경상북도,구미시,50,구강악안면외과,5060,6705
2023,08,경상북도,구미시,51,치과보철과,1409,2033
2023,08,경상북도,구미시,52,치과교정과,74,78
2023,08,경상북도,구미시,53,소아치과,2243,2503
2023,08,경상북도,구미시,54,치주과,10858,12411
2023,08,경상북도,구미시,55,치과보존과,11162,16120
2023,08,경상북도,구미시,56,구강내과,378,492
2023,08,경상북도,구미시,57,구강악안면방사선과,22,22
2023,08,경상북도,구미시,59,예방치과,66,93
2023,08,경상북도,구미시,61,통합치의학과,5,5
2023,08,경상북도,구미시,71,의과,1811,2755
2023,08,경상북도,구미시,75,물리치료,52,268
2023,08,경상북도,영주시,0,일반,72,77
2023,08,경상북도,영주시,1,내과,28377,43213
2023,08,경상북도,영주시,2,신경과,2259,2732
2023,08,경상북도,영주시,3,정신건강의학과,2955,3916
2023,08,경상북도,영주시,4,외과,1914,3092
2023,08,경상북도,영주시,5,정형외과,10622,21026
2023,08,경상북도,영주시,6,신경외과,2648,3765
2023,08,경상북도,영주시,7,심장혈관흉부외과,261,350
2023,08,경상북도,영주시,8,성형외과,171,240
2023,08,경상북도,영주시,9,마취통증의학과,1069,2046
2023,08,경상북도,영주시,10,산부인과,2285,3954
2023,08,경상북도,영주시,11,소아청소년과,3284,6139
2023,08,경상북도,영주시,12,안과,5695,7987
2023,08,경상북도,영주시,13,이비인후과,3900,5705
2023,08,경상북도,영주시,14,피부과,4998,7248
2023,08,경상북도,영주시,15,비뇨의학과,2685,3468
2023,08,경상북도,영주시,16,영상의학과,653,927
2023,08,경상북도,영주시,17,방사선종양학과,89,422
2023,08,경상북도,영주시,19,진단검사의학과,5,5
2023,08,경상북도,영주시,21,재활의학과,342,923
2023,08,경상북도,영주시,22,핵의학과,7,8
2023,08,경상북도,영주시,23,가정의학과,3544,5134
2023,08,경상북도,영주시,24,응급의학과,1780,2026
2023,08,경상북도,영주시,25,직업환경의학과,674,823
2023,08,경상북도,영주시,49,치과,1338,1452
2023,08,경상북도,영주시,50,구강악안면외과,1761,2240
2023,08,경상북도,영주시,51,치과보철과,826,1401
2023,08,경상북도,영주시,52,치과교정과,5,5
2023,08,경상북도,영주시,53,소아치과,350,380
2023,08,경상북도,영주시,54,치주과,2719,3388
2023,08,경상북도,영주시,55,치과보존과,3013,4382
2023,08,경상북도,영주시,56,구강내과,89,113
2023,08,경상북도,영주시,71,의과,2002,2689
2023,08,경상북도,영주시,72,그외 자료72(구 치과),29,32
2023,08,경상북도,영천시,0,일반,11,14
2023,08,경상북도,영천시,1,내과,27862,44290
2023,08,경상북도,영천시,2,신경과,5046,6461
2023,08,경상북도,영천시,3,정신건강의학과,3192,4548
2023,08,경상북도,영천시,4,외과,5141,9204
2023,08,경상북도,영천시,5,정형외과,13734,32405
2023,08,경상북도,영천시,6,신경외과,2693,3933
2023,08,경상북도,영천시,7,심장혈관흉부외과,154,215
2023,08,경상북도,영천시,8,성형외과,138,247
2023,08,경상북도,영천시,9,마취통증의학과,1309,2173
2023,08,경상북도,영천시,10,산부인과,1877,3000
2023,08,경상북도,영천시,11,소아청소년과,4832,9526
2023,08,경상북도,영천시,12,안과,6082,7614
2023,08,경상북도,영천시,13,이비인후과,6926,10434
2023,08,경상북도,영천시,14,피부과,3789,6019
2023,08,경상북도,영천시,15,비뇨의학과,2732,3735
2023,08,경상북도,영천시,16,영상의학과,238,250
2023,08,경상북도,영천시,17,방사선종양학과,91,401
2023,08,경상북도,영천시,19,진단검사의학과,6,6
2023,08,경상북도,영천시,21,재활의학과,470,914
2023,08,경상북도,영천시,22,핵의학과,73,106
2023,08,경상북도,영천시,23,가정의학과,1894,2641
2023,08,경상북도,영천시,24,응급의학과,1301,1502
2023,08,경상북도,영천시,26,예방의학과,46,55
2023,08,경상북도,영천시,49,치과,1675,1913
2023,08,경상북도,영천시,50,구강악안면외과,1442,1971
2023,08,경상북도,영천시,51,치과보철과,870,1363
2023,08,경상북도,영천시,52,치과교정과,16,20
2023,08,경상북도,영천시,53,소아치과,252,280
2023,08,경상북도,영천시,54,치주과,2608,3264
2023,08,경상북도,영천시,55,치과보존과,2598,4179
2023,08,경상북도,영천시,56,구강내과,113,150
2023,08,경상북도,영천시,71,의과,2669,3418
2023,08,경상북도,영천시,72,그외 자료72(구 치과),7,7
2023,08,경상북도,영천시,75,물리치료,11,26
2023,08,경상북도,상주시,0,일반,11,11
2023,08,경상북도,상주시,1,내과,27815,43115
2023,08,경상북도,상주시,2,신경과,3883,4595
2023,08,경상북도,상주시,3,정신건강의학과,2448,3253
2023,08,경상북도,상주시,4,외과,2170,3343
2023,08,경상북도,상주시,5,정형외과,10712,20125
2023,08,경상북도,상주시,6,신경외과,2695,3740
2023,08,경상북도,상주시,7,심장혈관흉부외과,305,398
2023,08,경상북도,상주시,8,성형외과,79,120
2023,08,경상북도,상주시,9,마취통증의학과,1494,3107
2023,08,경상북도,상주시,10,산부인과,1707,2617
2023,08,경상북도,상주시,11,소아청소년과,2798,5306
2023,08,경상북도,상주시,12,안과,6622,8463
2023,08,경상북도,상주시,13,이비인후과,4190,6151
2023,08,경상북도,상주시,14,피부과,2787,3722
2023,08,경상북도,상주시,15,비뇨의학과,4823,6554
2023,08,경상북도,상주시,16,영상의학과,87,99
2023,08,경상북도,상주시,17,방사선종양학과,75,339
2023,08,경상북도,상주시,19,진단검사의학과,188,214
2023,08,경상북도,상주시,21,재활의학과,1234,2303
2023,08,경상북도,상주시,22,핵의학과,23,33
2023,08,경상북도,상주시,23,가정의학과,4008,5971
2023,08,경상북도,상주시,24,응급의학과,1434,1676
2023,08,경상북도,상주시,49,치과,578,619
2023,08,경상북도,상주시,50,구강악안면외과,1729,2137
2023,08,경상북도,상주시,51,치과보철과,880,1329
2023,08,경상북도,상주시,52,치과교정과,18,20
2023,08,경상북도,상주시,53,소아치과,265,304
2023,08,경상북도,상주시,54,치주과,2178,2525
2023,08,경상북도,상주시,55,치과보존과,2899,4246
2023,08,경상북도,상주시,56,구강내과,63,85
2023,08,경상북도,상주시,57,구강악안면방사선과,13,13
2023,08,경상북도,상주시,71,의과,3182,4137
2023,08,경상북도,상주시,72,그외 자료72(구 치과),10,11
2023,08,경상북도,상주시,75,물리치료,142,544
2023,08,경상북도,문경시,0,일반,5,9
2023,08,경상북도,문경시,1,내과,22527,35988
2023,08,경상북도,문경시,2,신경과,1136,1394
2023,08,경상북도,문경시,3,정신건강의학과,2490,3193
2023,08,경상북도,문경시,4,외과,3295,5145
2023,08,경상북도,문경시,5,정형외과,8313,16174
2023,08,경상북도,문경시,6,신경외과,2569,4151
2023,08,경상북도,문경시,7,심장혈관흉부외과,171,246
2023,08,경상북도,문경시,8,성형외과,52,89
2023,08,경상북도,문경시,9,마취통증의학과,543,1008
2023,08,경상북도,문경시,10,산부인과,1408,2371
2023,08,경상북도,문경시,11,소아청소년과,711,1203
2023,08,경상북도,문경시,12,안과,3878,5001
2023,08,경상북도,문경시,13,이비인후과,5030,8582
2023,08,경상북도,문경시,14,피부과,2991,4507
2023,08,경상북도,문경시,15,비뇨의학과,2595,3496
2023,08,경상북도,문경시,16,영상의학과,72,81
2023,08,경상북도,문경시,17,방사선종양학과,49,253
2023,08,경상북도,문경시,19,진단검사의학과,7,7
2023,08,경상북도,문경시,21,재활의학과,239,464
2023,08,경상북도,문경시,22,핵의학과,13,21
2023,08,경상북도,문경시,23,가정의학과,1205,1508
2023,08,경상북도,문경시,24,응급의학과,1014,1145
2023,08,경상북도,문경시,25,직업환경의학과,5,5
2023,08,경상북도,문경시,49,치과,713,772
2023,08,경상북도,문경시,50,구강악안면외과,1067,1462
2023,08,경상북도,문경시,51,치과보철과,697,1053
2023,08,경상북도,문경시,52,치과교정과,7,8
2023,08,경상북도,문경시,53,소아치과,192,216
2023,08,경상북도,문경시,54,치주과,1591,1886
2023,08,경상북도,문경시,55,치과보존과,2229,3481
2023,08,경상북도,문경시,56,구강내과,69,84
2023,08,경상북도,문경시,57,구강악안면방사선과,37,37
2023,08,경상북도,문경시,59,예방치과,6,7
2023,08,경상북도,문경시,71,의과,1484,1964
2023,08,경상북도,문경시,72,그외 자료72(구 치과),7,7
2023,08,경상북도,문경시,75,물리치료,28,126
2023,08,경상북도,경산시,0,일반,25,33
2023,08,경상북도,경산시,1,내과,69007,110340
2023,08,경상북도,경산시,2,신경과,6562,8525
2023,08,경상북도,경산시,3,정신건강의학과,8395,11233
2023,08,경상북도,경산시,4,외과,7240,11110
2023,08,경상북도,경산시,5,정형외과,27818,58166
2023,08,경상북도,경산시,6,신경외과,6018,10639
2023,08,경상북도,경산시,7,심장혈관흉부외과,312,434
2023,08,경상북도,경산시,8,성형외과,313,549
2023,08,경상북도,경산시,9,마취통증의학과,2399,4505
2023,08,경상북도,경산시,10,산부인과,6370,10082
2023,08,경상북도,경산시,11,소아청소년과,9873,20213
2023,08,경상북도,경산시,12,안과,16516,21008
2023,08,경상북도,경산시,13,이비인후과,25473,40861
2023,08,경상북도,경산시,14,피부과,12285,18053
2023,08,경상북도,경산시,15,비뇨의학과,8522,11216
2023,08,경상북도,경산시,16,영상의학과,1037,1102
2023,08,경상북도,경산시,17,방사선종양학과,155,769
2023,08,경상북도,경산시,19,진단검사의학과,23,30
2023,08,경상북도,경산시,21,재활의학과,1328,3409
2023,08,경상북도,경산시,22,핵의학과,175,294
2023,08,경상북도,경산시,23,가정의학과,6555,10151
2023,08,경상북도,경산시,24,응급의학과,3007,3342
2023,08,경상북도,경산시,25,직업환경의학과,12,14
2023,08,경상북도,경산시,49,치과,3794,4198
2023,08,경상북도,경산시,50,구강악안면외과,3619,4771
2023,08,경상북도,경산시,51,치과보철과,1414,2170
2023,08,경상북도,경산시,52,치과교정과,166,174
2023,08,경상북도,경산시,53,소아치과,1171,1312
2023,08,경상북도,경산시,54,치주과,7980,9433
2023,08,경상북도,경산시,55,치과보존과,8307,12801
2023,08,경상북도,경산시,56,구강내과,347,466
2023,08,경상북도,경산시,57,구강악안면방사선과,23,24
2023,08,경상북도,경산시,59,예방치과,13,13
2023,08,경상북도,경산시,61,통합치의학과,5,5
2023,08,경상북도,경산시,71,의과,1434,1959
2023,08,경상북도,경산시,75,물리치료,44,113
2023,08,경상북도,군위군,1,내과,11,14
2023,08,경상북도,군위군,23,가정의학과,5,5
2023,08,경상북도,의성군,1,내과,13573,21021
2023,08,경상북도,의성군,2,신경과,1628,2089
2023,08,경상북도,의성군,3,정신건강의학과,1428,1799
2023,08,경상북도,의성군,4,외과,2260,3893
2023,08,경상북도,의성군,5,정형외과,7136,14490
2023,08,경상북도,의성군,6,신경외과,1141,1515
2023,08,경상북도,의성군,7,심장혈관흉부외과,137,186
2023,08,경상북도,의성군,8,성형외과,65,86
2023,08,경상북도,의성군,9,마취통증의학과,1070,1873
2023,08,경상북도,의성군,10,산부인과,745,1182
2023,08,경상북도,의성군,11,소아청소년과,716,1313
2023,08,경상북도,의성군,12,안과,2955,3672
2023,08,경상북도,의성군,13,이비인후과,1745,2463
2023,08,경상북도,의성군,14,피부과,1733,2454
2023,08,경상북도,의성군,15,비뇨의학과,1692,2200
2023,08,경상북도,의성군,16,영상의학과,101,112
2023,08,경상북도,의성군,17,방사선종양학과,57,230
2023,08,경상북도,의성군,19,진단검사의학과,10,12
2023,08,경상북도,의성군,21,재활의학과,221,414
2023,08,경상북도,의성군,22,핵의학과,32,46
2023,08,경상북도,의성군,23,가정의학과,2825,4602
2023,08,경상북도,의성군,24,응급의학과,521,607
2023,08,경상북도,의성군,25,직업환경의학과,6,6
2023,08,경상북도,의성군,49,치과,493,553
2023,08,경상북도,의성군,50,구강악안면외과,891,1146
2023,08,경상북도,의성군,51,치과보철과,537,910
2023,08,경상북도,의성군,53,소아치과,79,91
2023,08,경상북도,의성군,54,치주과,1235,1507
2023,08,경상북도,의성군,55,치과보존과,1583,2482
2023,08,경상북도,의성군,56,구강내과,52,56
2023,08,경상북도,의성군,59,예방치과,8,10
2023,08,경상북도,의성군,71,의과,2697,4407
2023,08,경상북도,의성군,75,물리치료,35,99
2023,08,경상북도,청송군,1,내과,6334,9803
2023,08,경상북도,청송군,2,신경과,766,946
2023,08,경상북도,청송군,3,정신건강의학과,587,736
2023,08,경상북도,청송군,4,외과,1473,2071
2023,08,경상북도,청송군,5,정형외과,2922,5451
2023,08,경상북도,청송군,6,신경외과,505,682
2023,08,경상북도,청송군,7,심장혈관흉부외과,75,94
2023,08,경상북도,청송군,8,성형외과,32,46
2023,08,경상북도,청송군,9,마취통증의학과,171,264
2023,08,경상북도,청송군,10,산부인과,312,485
2023,08,경상북도,청송군,11,소아청소년과,483,852
2023,08,경상북도,청송군,12,안과,1566,1854
2023,08,경상북도,청송군,13,이비인후과,771,1098
2023,08,경상북도,청송군,14,피부과,724,974
2023,08,경상북도,청송군,15,비뇨의학과,657,862
2023,08,경상북도,청송군,16,영상의학과,32,34
2023,08,경상북도,청송군,17,방사선종양학과,19,125
2023,08,경상북도,청송군,21,재활의학과,606,1049
2023,08,경상북도,청송군,22,핵의학과,9,14
2023,08,경상북도,청송군,23,가정의학과,1787,2266
2023,08,경상북도,청송군,24,응급의학과,563,669
2023,08,경상북도,청송군,49,치과,236,275
2023,08,경상북도,청송군,50,구강악안면외과,320,403
2023,08,경상북도,청송군,51,치과보철과,212,347
2023,08,경상북도,청송군,53,소아치과,29,32
2023,08,경상북도,청송군,54,치주과,467,552
2023,08,경상북도,청송군,55,치과보존과,770,1186
2023,08,경상북도,청송군,56,구강내과,17,26
2023,08,경상북도,청송군,71,의과,940,1237
2023,08,경상북도,청송군,75,물리치료,11,24
2023,08,경상북도,영양군,1,내과,2321,3476
2023,08,경상북도,영양군,2,신경과,387,454
2023,08,경상북도,영양군,3,정신건강의학과,284,337
2023,08,경상북도,영양군,4,외과,632,904
2023,08,경상북도,영양군,5,정형외과,1507,2713
2023,08,경상북도,영양군,6,신경외과,296,368
2023,08,경상북도,영양군,7,심장혈관흉부외과,55,73
2023,08,경상북도,영양군,8,성형외과,270,330
2023,08,경상북도,영양군,9,마취통증의학과,82,134
2023,08,경상북도,영양군,10,산부인과,153,250
2023,08,경상북도,영양군,11,소아청소년과,166,282
2023,08,경상북도,영양군,12,안과,939,1139
2023,08,경상북도,영양군,13,이비인후과,412,545
2023,08,경상북도,영양군,14,피부과,369,506
2023,08,경상북도,영양군,15,비뇨의학과,332,418
2023,08,경상북도,영양군,16,영상의학과,14,19
2023,08,경상북도,영양군,17,방사선종양학과,15,46
2023,08,경상북도,영양군,21,재활의학과,81,99
2023,08,경상북도,영양군,23,가정의학과,1966,3001
2023,08,경상북도,영양군,24,응급의학과,362,431
2023,08,경상북도,영양군,25,직업환경의학과,6,6
2023,08,경상북도,영양군,49,치과,94,106
2023,08,경상북도,영양군,50,구강악안면외과,225,270
2023,08,경상북도,영양군,51,치과보철과,152,295
2023,08,경상북도,영양군,53,소아치과,28,32
2023,08,경상북도,영양군,54,치주과,245,292
2023,08,경상북도,영양군,55,치과보존과,428,654
2023,08,경상북도,영양군,56,구강내과,6,7
2023,08,경상북도,영양군,71,의과,1842,2712
2023,08,경상북도,영양군,72,그외 자료72(구 치과),37,39
2023,08,경상북도,영덕군,0,일반,11,14
2023,08,경상북도,영덕군,1,내과,10958,18552
2023,08,경상북도,영덕군,2,신경과,851,1029
2023,08,경상북도,영덕군,3,정신건강의학과,929,1109
2023,08,경상북도,영덕군,4,외과,2311,5238
2023,08,경상북도,영덕군,5,정형외과,4462,9161
2023,08,경상북도,영덕군,6,신경외과,2110,3400
2023,08,경상북도,영덕군,7,심장혈관흉부외과,79,104
2023,08,경상북도,영덕군,8,성형외과,42,78
2023,08,경상북도,영덕군,9,마취통증의학과,418,644
2023,08,경상북도,영덕군,10,산부인과,526,784
2023,08,경상북도,영덕군,11,소아청소년과,411,741
2023,08,경상북도,영덕군,12,안과,2482,3127
2023,08,경상북도,영덕군,13,이비인후과,1680,2500
2023,08,경상북도,영덕군,14,피부과,1160,1668
2023,08,경상북도,영덕군,15,비뇨의학과,1301,1968
2023,08,경상북도,영덕군,16,영상의학과,26,29
2023,08,경상북도,영덕군,17,방사선종양학과,19,129
2023,08,경상북도,영덕군,21,재활의학과,171,260
2023,08,경상북도,영덕군,22,핵의학과,6,9
2023,08,경상북도,영덕군,23,가정의학과,1366,1920
2023,08,경상북도,영덕군,24,응급의학과,681,812
2023,08,경상북도,영덕군,26,예방의학과,5,9
2023,08,경상북도,영덕군,49,치과,271,286
